"TOK_added","DATE_added","SHOT_added","TIME_added","α0","αI","αB","αP","αn","αM","αR","αe","αk","ind_added","id"
"AUGW",20110705,27201,4.75,0.10566,0.771075,0.23778,-0.608817,0.383626,0.184308,1.99334,0.714117,0.431078,3325,988
"AUGW",20151103,32464,4.1,0.105671,0.770327,0.238786,-0.608705,0.382927,0.184305,1.99334,0.715428,0.432595,3702,1335
"JET",19980129,44319,60.36,0.105723,0.770258,0.238499,-0.608664,0.383336,0.184643,1.99334,0.715067,0.432285,8467,1617
"JET",19980130,44353,60.65,0.105709,0.769883,0.238966,-0.608828,0.382977,0.184623,1.99334,0.715665,0.433547,8486,1629
"JET",20030819,60598,65.13134765625,0.105719,0.770129,0.238365,-0.608178,0.384018,0.183999,1.99334,0.714929,0.43148,9524,2415
"JETILW",20120623,83297,53,0.105709,0.769966,0.239238,-0.608948,0.382842,0.184645,1.99334,0.715975,0.433648,9843,2696
"JETILW",20120717,83640,52.5,0.105707,0.770233,0.238932,-0.608844,0.3832,0.184416,1.99334,0.715593,0.432836,9914,2767
"JETILW",20140820,87338,47,0.105705,0.770481,0.238504,-0.608692,0.383587,0.184278,1.99334,0.715036,0.431996,10112,2965
"JETILW",20160726,91213,48.5,0.105691,0.77059,0.238497,-0.608887,0.383732,0.184624,1.99334,0.71499,0.431956,10338,3191
"JETILW",20161007,91943,45,0.10569,0.770797,0.23833,-0.608983,0.383726,0.184308,1.99334,0.714754,0.431936,10519,3372
"AUGW",20110125,26186,5.45,0.105664,0.771016,0.237783,-0.608792,0.383528,0.184374,1.99335,0.714167,0.43103,3193,872
"AUGW",20110215,26308,2.25,0.105671,0.770819,0.237954,-0.608697,0.383464,0.18439,1.99335,0.714347,0.431346,3210,888
"JETILW",20120717,83641,52.5,0.105708,0.77023,0.238929,-0.608843,0.383208,0.184415,1.99335,0.715601,0.432828,9915,2768
"JETILW",20130809,84743,52,0.105706,0.770207,0.238794,-0.609007,0.383079,0.184707,1.99335,0.715402,0.433213,9965,2818
"JETILW",20130813,84798,45.75,0.105708,0.770473,0.23849,-0.60868,0.383563,0.184316,1.99335,0.715012,0.43202,9981,2834
"JETILW",20130820,84866,56,0.105694,0.769829,0.239844,-0.609471,0.382297,0.18478,1.99335,0.716946,0.434843,9990,2843
"JETILW",20151204,89336,57.25,0.105698,0.770252,0.239179,-0.609098,0.383041,0.184434,1.99335,0.71604,0.433121,10217,3070
"JETILW",20160812,91424,46.95,0.105678,0.770565,0.238277,-0.609128,0.38369,0.188307,1.99335,0.714401,0.431449,10437,3290
"AUGW",20140401,30472,4.45,0.105664,0.770669,0.238338,-0.608822,0.383068,0.184301,1.99336,0.714933,0.432045,3628,1263
"AUGW",20150917,32104,2.8,0.105674,0.770353,0.238674,-0.608657,0.383068,0.184336,1.99336,0.715297,0.432355,3661,1295
"AUGW",20160412,33407,4.4,0.105674,0.770026,0.239151,-0.608679,0.382616,0.184369,1.99336,0.715886,0.433234,3786,1413
"AUGW",20160412,33409,2.8,0.105673,0.770108,0.239102,-0.608713,0.382655,0.184372,1.99336,0.715876,0.433028,3788,1415
"AUGW",20170721,34680,5.85,0.105627,0.772072,0.237328,-0.609572,0.383842,0.184033,1.99336,0.71347,0.430772,3832,1455
"JET",20000613,50520,69.62255859375,0.105723,0.770363,0.238599,-0.608569,0.383466,0.184331,1.99336,0.715188,0.432012,9030,1981
"JET",20020925,56734,64.8829956054688,0.105701,0.770385,0.238759,-0.608713,0.383509,0.184242,1.99336,0.715385,0.432198,9307,2241
"JETILW",20120621,83268,47.5,0.105696,0.770687,0.238402,-0.60917,0.383448,0.184617,1.99336,0.71503,0.432265,9833,2686
"JETILW",20130722,84480,53,0.10571,0.770251,0.23874,-0.608942,0.383118,0.184696,1.99336,0.715331,0.433001,9924,2777
"JETILW",20130725,84540,46.95,0.105699,0.770537,0.238558,-0.608811,0.383535,0.184301,1.99336,0.715097,0.432147,9935,2788
"AUGW",20120320,27581,2.25,0.105671,0.770762,0.238025,-0.608692,0.383424,0.184374,1.99337,0.714465,0.431455,3344,1007
"AUGW",20130108,29163,2.5,0.105658,0.771161,0.23758,-0.608778,0.383733,0.184217,1.99337,0.713936,0.430766,3523,1165
"AUGW",20151103,32464,5.1,0.10567,0.770316,0.238788,-0.608711,0.382945,0.184304,1.99337,0.715453,0.432601,3703,1336
"AUGW",20171010,34767,4,0.105621,0.772364,0.237633,-0.609895,0.383767,0.183717,1.99337,0.714113,0.430369,3844,1467
"AUGW",20110125,26186,3.25,0.105663,0.770997,0.237842,-0.608838,0.383473,0.184388,1.99338,0.714261,0.431152,3192,871
"AUGW",20121214,29090,6.3,0.105659,0.771134,0.23761,-0.608777,0.383723,0.184234,1.99338,0.713967,0.430825,3520,1162
"AUGW",20141024,31700,4.6,0.105656,0.770911,0.238241,-0.609068,0.383011,0.184333,1.99338,0.714789,0.432025,3654,1289
"AUGW",20170713,34612,3.05,0.105639,0.771579,0.237842,-0.609467,0.38337,0.184184,1.99338,0.714164,0.431585,3819,1443
"JET",19980121,44127,69.38,0.105699,0.771071,0.23762,-0.608928,0.383998,0.184412,1.99338,0.713956,0.431085,8446,1601
"JET",20020525,56047,61.9849853515625,0.105721,0.770109,0.238988,-0.608795,0.38301,0.184524,1.99338,0.715769,0.432998,9284,2219
"JETILW",20160812,91430,46.95,0.105676,0.770579,0.238286,-0.609213,0.383711,0.188631,1.99338,0.714386,0.43149,10441,3294
"AUG",19960305,7654,3.81,0.105675,0.77064,0.238189,-0.60866,0.383348,0.184395,1.99339,0.714796,0.431503,1537,8
"AUGW",20110113,26123,3.25,0.105665,0.77094,0.237857,-0.60879,0.383489,0.184383,1.99339,0.714302,0.43116,3186,866
"JET",19981109,46162,62.36,0.105712,0.770549,0.238251,-0.60877,0.383603,0.184494,1.99339,0.714726,0.431967,8637,1698
"JET",19991123,49583,60.8913726806641,0.105697,0.770261,0.238941,-0.609066,0.383103,0.184279,1.99339,0.715691,0.433549,8983,1935
"JET",20030507,59633,62.6473999023438,0.105699,0.770635,0.238429,-0.609049,0.383464,0.184557,1.99339,0.715,0.43221,9503,2395
"JET",20040224,63189,66.6217651367188,0.105684,0.770267,0.238848,-0.608873,0.383499,0.18653,1.99339,0.715454,0.431833,9720,2574
"JETILW",20120717,83637,52.5,0.105709,0.770241,0.238896,-0.608839,0.383234,0.184411,1.99339,0.715584,0.432781,9913,2766
"AUGW",20130108,29167,2.1,0.105657,0.771195,0.23753,-0.608791,0.383768,0.184197,1.9934,0.713921,0.43066,3524,1166
"JET",20040224,63184,63.392578125,0.105681,0.770426,0.238623,-0.608893,0.383633,0.186392,1.9934,0.715115,0.431679,9715,2569
"JETILW",20120314,82630,61.7,0.105705,0.770196,0.238988,-0.608885,0.383204,0.184392,1.9934,0.715717,0.432957,9784,2637
"JETILW",20120620,83240,54.85,0.105718,0.769718,0.239338,-0.608691,0.382889,0.184615,1.9934,0.716249,0.433484,9825,2678
"JETILW",20130830,84965,52,0.105699,0.770437,0.23881,-0.609082,0.383241,0.184505,1.9934,0.71546,0.432854,9993,2846
"JETILW",20130923,85258,51.2,0.105706,0.770293,0.238813,-0.608876,0.383296,0.184411,1.9934,0.715476,0.432746,10002,2855
"JETILW",20131002,85415,55.5,0.105697,0.76979,0.239731,-0.609352,0.382433,0.18476,1.9934,0.716864,0.434592,10022,2875
"JETILW",20151202,89294,48.5,0.105687,0.770857,0.238233,-0.609029,0.383939,0.1843,1.9934,0.714701,0.431714,10205,3058
"AUGW",20091008,25306,3.325,0.105663,0.770886,0.238058,-0.608884,0.383357,0.184389,1.99341,0.714509,0.431592,3140,820
"AUGW",20121122,28888,7.1,0.105651,0.771298,0.237656,-0.609015,0.383659,0.18425,1.99341,0.714019,0.430972,3495,1137
"AUGW",20130108,29170,2.1,0.105657,0.771178,0.237549,-0.60879,0.383763,0.184201,1.99341,0.713949,0.430692,3526,1168
"AUGW",20130409,29958,4.25,0.10567,0.770049,0.239185,-0.608774,0.382601,0.184339,1.99341,0.715877,0.433509,3600,1240
"JET",20010109,52970,64.1377563476563,0.105711,0.77019,0.238946,-0.608719,0.383286,0.184343,1.99341,0.715735,0.432577,9136,2084
"JET",20010322,54186,62.8957824707031,0.105694,0.770421,0.23922,-0.608698,0.383887,0.181105,1.99341,0.716241,0.432686,9213,2160
"JET",20030206,58134,62.1505737304688,0.105703,0.770499,0.238512,-0.608952,0.383463,0.184433,1.99341,0.715143,0.432333,9380,2298
"JETILW",20120308,82541,55.5,0.105707,0.77001,0.239117,-0.609006,0.382912,0.184592,1.99341,0.71595,0.433552,9772,2625
"JETILW",20120712,83553,55,0.105707,0.77021,0.238918,-0.608844,0.383251,0.184426,1.99341,0.715629,0.432821,9894,2747
"JETILW",20120712,83562,52.75,0.105708,0.770213,0.238904,-0.608833,0.383253,0.184449,1.99341,0.715612,0.432781,9899,2752
"JETILW",20140815,87265,49.5,0.105685,0.770169,0.23966,-0.6094,0.382987,0.184352,1.99341,0.716567,0.43399,10097,2950
"JETILW",20151120,89131,47.5,0.105703,0.77049,0.238491,-0.608733,0.383637,0.184279,1.99341,0.715069,0.431998,10186,3039
"JETILW",20160808,91344,46.7,0.105693,0.770445,0.238308,-0.608782,0.383693,0.18628,1.99341,0.714698,0.431541,10392,3245
"AUG",19980804,11197,3.65,0.105686,0.770119,0.239036,-0.608669,0.383285,0.184669,1.99342,0.715494,0.433076,1870,192
"AUG",19990520,12256,3.45,0.1057,0.76941,0.240313,-0.608729,0.382707,0.184787,1.99342,0.717063,0.434954,2106,356
"AUGW",20130108,29169,2.1,0.105658,0.77117,0.237548,-0.608785,0.383773,0.1842,1.99342,0.713956,0.430686,3525,1167
"JET",19980909,45251,71.38,0.105697,0.770593,0.238376,-0.608687,0.383744,0.184259,1.99342,0.714954,0.431618,8524,1651
"JET",20010118,53145,62.3713989257813,0.105717,0.770102,0.239034,-0.608828,0.38304,0.184478,1.99342,0.715827,0.433095,9164,2112
"JETILW",20120312,82576,58.25,0.105707,0.770249,0.238839,-0.608859,0.383283,0.184435,1.99342,0.715589,0.432699,9776,2629
"JETILW",20160331,90358,51.75,0.105711,0.77008,0.239009,-0.608931,0.382993,0.184607,1.99342,0.7158,0.433254,10286,3139
"JETILW",20161029,92253,51.3,0.105695,0.770989,0.237846,-0.609191,0.383801,0.18446,1.99342,0.714221,0.431871,10569,3422
"AUGW",20130409,29958,4.2,0.105671,0.770052,0.239169,-0.608772,0.382626,0.184341,1.99343,0.715869,0.433477,3599,1239
"JET",19991026,49136,61.1361694335938,0.105692,0.770369,0.239198,-0.609218,0.383116,0.184402,1.99343,0.716292,0.432736,8907,1879
"JET",19991027,49147,59.8713684082031,0.105695,0.770359,0.239008,-0.609067,0.383161,0.184436,1.99343,0.715853,0.432758,8915,1887
"JET",20030331,59112,59.3768005371094,0.105721,0.770202,0.238766,-0.608779,0.383182,0.184478,1.99343,0.715463,0.432755,9444,2344
"JETILW",20120308,82535,55.25,0.105706,0.770024,0.2391,-0.60902,0.38293,0.18459,1.99343,0.715922,0.43356,9767,2620
"JETILW",20120712,83556,52.5,0.105707,0.770191,0.238951,-0.608858,0.383253,0.184386,1.99343,0.715693,0.432865,9895,2748
"JETILW",20120716,83625,52.75,0.105706,0.770193,0.238962,-0.608876,0.383249,0.184392,1.99343,0.715706,0.432891,9909,2762
"JETILW",20140626,86562,60.25,0.105699,0.769955,0.239441,-0.609276,0.382654,0.184703,1.99343,0.716378,0.434218,10028,2881
"JETILW",20160809,91366,50.75,0.10568,0.770268,0.238812,-0.608821,0.383572,0.186374,1.99343,0.715356,0.431891,10395,3248
"JETILW",20160812,91436,50.95,0.105677,0.77028,0.238859,-0.60888,0.383548,0.186525,1.99343,0.715402,0.43194,10444,3297
"AUG",19990309,11735,2.7,0.105681,0.770367,0.238528,-0.608599,0.383279,0.184363,1.99344,0.715167,0.432066,1913,221
"AUGW",20121122,28889,2.9,0.105649,0.77138,0.237613,-0.609087,0.383664,0.184204,1.99344,0.714038,0.430888,3497,1139
"AUGW",20170713,34613,2.95,0.105638,0.771622,0.237829,-0.609544,0.383391,0.184166,1.99344,0.714176,0.431642,3825,1448
"JET",19980109,43870,71.13,0.105713,0.770324,0.238659,-0.608604,0.383534,0.184287,1.99344,0.71535,0.432047,8314,1524
"JET",20031027,61478,57.3895874023438,0.105721,0.769823,0.239229,-0.608813,0.382842,0.184656,1.99344,0.716033,0.433608,9632,2500
"JETILW",20130722,84481,52.25,0.105706,0.770241,0.238784,-0.609048,0.383116,0.184765,1.99344,0.715433,0.433167,9925,2778
"JETILW",20130731,84612,58.15,0.105699,0.770428,0.23865,-0.609014,0.383451,0.184443,1.99344,0.715349,0.432524,9952,2805
"JETILW",20151204,89333,54.75,0.105704,0.770241,0.238965,-0.60893,0.383209,0.184445,1.99344,0.715815,0.432757,10215,3068
"JETILW",20160812,91423,46.95,0.105677,0.770557,0.238289,-0.609164,0.383717,0.188225,1.99344,0.714493,0.431486,10436,3289
"AUG",19980528,10769,3.2,0.105637,0.77077,0.239489,-0.610011,0.381365,0.184471,1.99345,0.71657,0.434371,1839,175
"AUG",19990319,11810,3.325,0.105655,0.770706,0.238667,-0.609122,0.382996,0.184344,1.99345,0.715248,0.432619,1966,262
"AUG",19990520,12251,3.5,0.105699,0.769413,0.2403,-0.608737,0.382719,0.184778,1.99345,0.717067,0.434946,2095,346
"AUGW",20120427,27843,2.25,0.105669,0.770764,0.238039,-0.608752,0.38345,0.184373,1.99345,0.714543,0.431514,3366,1023
"JET",19980131,44382,59.63,0.105718,0.77033,0.238591,-0.608672,0.383486,0.1844,1.99345,0.715256,0.432132,8499,1637
"JET",20010109,52979,62.1505737304688,0.105717,0.77022,0.238863,-0.608749,0.383245,0.184436,1.99345,0.715626,0.432604,9137,2085
"JET",20010319,54133,60.3703918457031,0.105686,0.770395,0.239374,-0.608847,0.383866,0.181623,1.99345,0.716408,0.432846,9199,2147
"JET",20020521,55938,61.6123962402344,0.105713,0.77042,0.238504,-0.608791,0.383457,0.184457,1.99345,0.71514,0.432218,9246,2189
"JET",20031027,61474,62.1091918945313,0.105719,0.770261,0.238761,-0.608842,0.383178,0.184545,1.99345,0.715452,0.432747,9629,2497
"JETILW",20130816,84834,55.65,0.105702,0.769821,0.239509,-0.609162,0.382642,0.184713,1.99345,0.716592,0.434117,9985,2838
"AUG",19990520,12249,3.025,0.105695,0.769746,0.239732,-0.60873,0.382989,0.184761,1.99346,0.716442,0.433986,2089,340
"AUG",20020514,15787,4.65,0.105655,0.771209,0.237613,-0.608924,0.383788,0.184289,1.99346,0.713919,0.430984,2447,529
"AUG",20020606,15902,2.9,0.105676,0.770392,0.238579,-0.608675,0.383225,0.184357,1.99346,0.715249,0.43218,2510,548
"JET",19980119,44091,72.64,0.1057,0.770398,0.238679,-0.608704,0.383542,0.184264,1.99346,0.715383,0.432081,8418,1579
"JET",19991026,49140,61.3809661865234,0.105717,0.769953,0.239042,-0.608762,0.383023,0.184638,1.99346,0.716208,0.432611,8911,1883
"JET",20010118,53146,61.8607788085938,0.105717,0.770172,0.238941,-0.608834,0.383108,0.184482,1.99346,0.715702,0.432968,9165,2113
"JET",20010326,54214,58.8799743652344,0.105714,0.769955,0.239581,-0.60882,0.383019,0.182412,1.99346,0.716756,0.433851,9216,2163
"JET",20020412,55421,68.8987426757813,0.105701,0.770323,0.238823,-0.608743,0.383466,0.184281,1.99346,0.715567,0.432309,9224,2169
"JETILW",20130719,84461,50.6,0.105708,0.77025,0.238799,-0.608841,0.383345,0.184392,1.99346,0.715512,0.432706,9920,2773
"JETILW",20160812,91422,47.4,0.105678,0.770517,0.238225,-0.609112,0.383807,0.188449,1.99346,0.714429,0.431321,10435,3288
"AUGW",20090703,24753,2.75,0.105664,0.770942,0.237807,-0.608804,0.38355,0.184358,1.99347,0.714265,0.431176,3121,804
"AUGW",20140320,30407,2.9,0.105662,0.770819,0.23802,-0.608848,0.383336,0.184275,1.99347,0.714493,0.431791,3610,1247
"AUGW",20140325,30412,2.9,0.105662,0.77081,0.238005,-0.608827,0.383347,0.18427,1.99347,0.714505,0.431723,3615,1252
"AUGW",20171010,34767,5,0.105624,0.77201,0.237785,-0.609703,0.383744,0.183815,1.99347,0.714327,0.430733,3846,1469
"JET",19980121,44140,68.64,0.1057,0.770964,0.237754,-0.608912,0.383944,0.184419,1.99347,0.714188,0.431226,8457,1608
"JET",19981109,46167,64.64,0.105709,0.770554,0.238258,-0.608836,0.383645,0.184497,1.99347,0.714805,0.431996,8641,1702
"JET",20040303,63361,66.6217651367188,0.105693,0.770329,0.23862,-0.608689,0.383542,0.185423,1.99347,0.715243,0.431801,9754,2607
"JETILW",20130930,85367,53.2,0.105703,0.770233,0.238821,-0.609133,0.383104,0.184701,1.99347,0.715506,0.433338,10013,2866
"AUG",19990319,11808,4.49,0.10565,0.770788,0.238725,-0.609278,0.382913,0.184325,1.99348,0.715312,0.432807,1964,260
"AUG",20020110,15021,1.875,0.105675,0.770441,0.23835,-0.608616,0.383629,0.184602,1.99348,0.714739,0.43209,2277,434
"AUG",20020110,15024,4.5,0.105668,0.770425,0.238369,-0.608603,0.383577,0.184567,1.99348,0.714805,0.432061,2280,436
"AUG",20030606,17734,5.45,0.105669,0.770541,0.238391,-0.608685,0.383418,0.184262,1.99348,0.715052,0.431854,2833,710
"AUGW",20121122,28889,6.1,0.105657,0.770974,0.237964,-0.60891,0.383585,0.184339,1.99348,0.714448,0.431387,3499,1141
"AUGW",20171010,34767,5.6,0.105625,0.771964,0.237787,-0.609669,0.383759,0.183835,1.99348,0.714338,0.430742,3847,1470
"JET",19980121,44125,69.13,0.1057,0.770903,0.237895,-0.608937,0.383835,0.184444,1.99348,0.714375,0.431425,8444,1599
"JET",19981029,45995,61.14,0.105719,0.77023,0.238774,-0.608809,0.383228,0.184511,1.99348,0.71551,0.432679,8624,1693
"JET",20000621,50677,64.634521484375,0.105696,0.770776,0.238128,-0.608859,0.383727,0.184402,1.99348,0.714641,0.431666,9037,1988
"JET",20000629,50813,65.13134765625,0.105716,0.770329,0.238638,-0.608677,0.383474,0.184364,1.99348,0.715313,0.432218,9044,1994
"JET",20020509,55780,60.1357727050781,0.105726,0.770176,0.23882,-0.608754,0.383179,0.184525,1.99348,0.715597,0.4327,9238,2181
"JET",20020527,56078,60.1219787597656,0.105713,0.770011,0.239157,-0.608844,0.383037,0.184457,1.99348,0.716164,0.433063,9289,2224
"JETILW",20120712,83561,53.5,0.105714,0.770229,0.238787,-0.608764,0.38333,0.184453,1.99348,0.715513,0.43257,9898,2751
"JETILW",20130725,84543,46.4,0.105707,0.770453,0.238527,-0.608745,0.383547,0.184352,1.99348,0.715149,0.432111,9937,2790
"JETILW",20160729,91268,46.5,0.105704,0.770414,0.238415,-0.6087,0.383653,0.185004,1.99348,0.714983,0.431815,10376,3229
"AUG",19960521,8169,1.8,0.105654,0.770785,0.238397,-0.60893,0.383351,0.184183,1.99349,0.7151,0.431766,1620,64
"AUG",19990624,12317,4.1,0.105679,0.7704,0.238559,-0.608694,0.383282,0.184393,1.99349,0.715217,0.432189,2111,360
"AUGW",20091216,25841,3.25,0.105672,0.770702,0.23809,-0.60873,0.383484,0.184401,1.99349,0.714634,0.431541,3183,863
"AUGW",20120508,27910,3.25,0.10567,0.770747,0.238091,-0.608782,0.383479,0.184412,1.99349,0.714622,0.431555,3370,1026
"JET",20001207,52821,61.1156005859375,0.10572,0.770111,0.238974,-0.608837,0.383063,0.184532,1.99349,0.715842,0.432945,9124,2072
"JET",20030829,60719,61.1156005859375,0.105718,0.770252,0.23874,-0.608837,0.383219,0.184521,1.99349,0.715453,0.432726,9544,2433
"JETILW",20160316,90161,49.65,0.105692,0.770693,0.238339,-0.608933,0.383877,0.184174,1.99349,0.71496,0.431827,10255,3108
"JETILW",20160404,90409,47,0.105692,0.770537,0.238616,-0.608925,0.383718,0.184162,1.99349,0.715317,0.432149,10298,3151
"JETILW",20160822,91590,56.5,0.105686,0.770526,0.238281,-0.608843,0.383744,0.186341,1.99349,0.71475,0.431338,10482,3335
"AUG",19980724,11127,4.775,0.105671,0.77063,0.238158,-0.608687,0.383389,0.184355,1.9935,0.714857,0.431489,1853,178
"AUGW",20120713,28389,2.25,0.105664,0.770809,0.238015,-0.608817,0.383426,0.18434,1.9935,0.714557,0.431537,3447,1090
"AUGW",20121122,28887,2.55,0.105653,0.771159,0.237767,-0.608988,0.383667,0.184263,1.9935,0.71424,0.431129,3491,1133
"JET",19991027,49151,61.1361694335938,0.105691,0.770322,0.239124,-0.609171,0.383159,0.184415,1.9935,0.716086,0.432911,8917,1889
"JET",20030123,57895,61.3639831542969,0.105715,0.770204,0.2388,-0.60889,0.383185,0.184533,1.9935,0.715552,0.432901,9351,2272
"JET",20040223,63175,63.6409912109375,0.10569,0.770396,0.238602,-0.60879,0.383621,0.185292,1.9935,0.715241,0.431858,9709,2563
"JETILW",20120707,83490,52,0.105702,0.770186,0.238779,-0.609137,0.383132,0.18482,1.9935,0.715536,0.433284,9889,2742
"JETILW",20160816,91466,56.5,0.105693,0.770071,0.238529,-0.608826,0.383515,0.188018,1.9935,0.714967,0.431779,10447,3300
"AUG",20020718,16207,5.8,0.105672,0.770447,0.238565,-0.60876,0.383254,0.184372,1.99351,0.71525,0.432196,2645,645
"AUGW",20110324,26627,2.25,0.105671,0.770648,0.238154,-0.608716,0.383433,0.184365,1.99351,0.714762,0.431603,3257,927
"AUGW",20120712,28366,2.25,0.105669,0.770745,0.23805,-0.608764,0.383485,0.184379,1.99351,0.714596,0.43152,3444,1088
"AUGW",20121122,28889,2.1,0.105649,0.771333,0.237639,-0.609088,0.383694,0.184218,1.99351,0.714096,0.430954,3496,1138
"AUGW",20121123,28896,4.75,0.105641,0.771825,0.237263,-0.609363,0.383805,0.184109,1.99351,0.713699,0.430369,3507,1149
"AUGW",20170713,34611,2.85,0.105645,0.771247,0.237952,-0.609238,0.383481,0.184241,1.99351,0.714396,0.431665,3813,1439
"JET",19980115,43989,61.14,0.105709,0.769488,0.239901,-0.608929,0.382637,0.184568,1.99351,0.717035,0.434291,8361,1542
"JET",19980116,44015,61.63,0.105711,0.770252,0.238562,-0.6089,0.383353,0.184642,1.99351,0.715286,0.432564,8377,1550
"JET",19981110,46175,64.4,0.105715,0.770494,0.238309,-0.608764,0.383598,0.184491,1.99351,0.714906,0.431972,8642,1703
"JET",20030205,58112,58.0933837890625,0.105714,0.770544,0.238246,-0.608912,0.383464,0.184647,1.99351,0.714831,0.432168,9370,2288
"JETILW",20120716,83624,52.5,0.105706,0.770181,0.238941,-0.608879,0.383299,0.184387,1.99351,0.715738,0.43286,9908,2761
"JETILW",20151116,89044,49.6,0.1057,0.770512,0.238484,-0.609025,0.383543,0.18453,1.99351,0.715105,0.432415,10162,3015
"JETILW",20151207,89361,56.8,0.105698,0.770545,0.238468,-0.609061,0.383551,0.184535,1.99351,0.715055,0.432453,10222,3075
"JETILW",20160815,91447,56.75,0.105691,0.77007,0.238561,-0.608887,0.383496,0.188255,1.99351,0.715,0.431817,10446,3299
"JETILW",20160822,91581,56.5,0.105689,0.77007,0.238745,-0.60886,0.383497,0.187655,1.99351,0.715285,0.431882,10478,3331
"AUG",19980804,11197,3.825,0.105684,0.770108,0.238975,-0.60867,0.383356,0.18464,1.99352,0.715535,0.432961,1871,193
"AUG",19990430,12115,2.4,0.105676,0.770465,0.238429,-0.608699,0.383349,0.184376,1.99352,0.715091,0.432007,2049,310
"AUG",20050531,20194,3.95,0.105666,0.770554,0.238533,-0.608861,0.383223,0.184391,1.99352,0.715256,0.432082,2993,738
"AUGW",20110322,26605,2.25,0.105671,0.770687,0.238051,-0.608702,0.383505,0.18437,1.99352,0.714642,0.431467,3252,923
"AUGW",20130108,29175,2.1,0.105651,0.771257,0.237713,-0.60905,0.383685,0.184252,1.99352,0.714253,0.430918,3530,1172
"AUGW",20141024,31694,4.65,0.105677,0.770067,0.239024,-0.608705,0.382839,0.1844,1.99352,0.715842,0.432993,3651,1286
"JET",19981109,46166,64.4,0.10571,0.770517,0.238292,-0.608826,0.383639,0.184486,1.99352,0.714879,0.432047,8640,1701
"JET",20021007,56917,67.6153564453125,0.105706,0.770295,0.238597,-0.608582,0.383783,0.184208,1.99352,0.715275,0.431974,9313,2247
"JETILW",20120327,82777,54.15,0.105711,0.770146,0.238843,-0.608931,0.383162,0.184603,1.99352,0.715592,0.433099,9802,2655
"AUG",19990218,11598,3.5,0.105678,0.770636,0.238145,-0.608718,0.383537,0.18442,1.99353,0.714675,0.431703,1890,209
"AUGW",20120524,28028,2.25,0.105668,0.770726,0.238098,-0.608789,0.383462,0.184379,1.99353,0.714653,0.431642,3383,1038
"AUGW",20120605,28115,3.25,0.105666,0.770774,0.238123,-0.608856,0.383466,0.184422,1.99353,0.714673,0.431645,3401,1052
"AUGW",20121122,28890,2.9,0.10565,0.771274,0.2377,-0.609074,0.383676,0.184226,1.99353,0.714204,0.431018,3502,1144
"AUGW",20130411,29979,3.55,0.105675,0.769885,0.239243,-0.608635,0.382761,0.184293,1.99353,0.716105,0.433337,3605,1243
"AUGW",20140401,30470,5.5,0.105664,0.770616,0.238292,-0.608834,0.38322,0.184304,1.99353,0.714933,0.432108,3626,1261
"AUGW",20141023,31669,4.2,0.10568,0.770103,0.238941,-0.608685,0.382935,0.18441,1.99353,0.715746,0.432838,3648,1283
"AUGW",20160331,33303,3.75,0.10566,0.770463,0.238836,-0.608999,0.38295,0.184333,1.99353,0.715552,0.432815,3763,1390
